timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1760374412812,3234,Take a vote,200,OK,Thread Group 1-58,text,true,,1110,329,37,37,http://localhost:9000/invoice/calculate,,3234,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374413062,2985,Take a vote,200,OK,Thread Group 1-83,text,false,"Value in json path '$.tally' expected to be '{""14499.75"": 3}', but found '{""14499.75"":2,""-1399.98"":1}'",1123,329,36,36,http://localhost:9000/invoice/calculate,,2985,UTF-8,1,1,santiago-ThinkPad-E14-Gen-5,0,1
1760374412964,3084,Take a vote,200,OK,Thread Group 1-73,text,true,,1110,329,35,35,http://localhost:9000/invoice/calculate,,3084,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412991,3058,Take a vote,200,OK,Thread Group 1-76,text,true,,1110,329,34,34,http://localhost:9000/invoice/calculate,,3058,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,0
1760374413143,2907,Take a vote,200,OK,Thread Group 1-91,text,true,,1110,329,33,33,http://localhost:9000/invoice/calculate,,2907,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412952,3098,Take a vote,200,OK,Thread Group 1-72,text,true,,1110,329,32,32,http://localhost:9000/invoice/calculate,,3098,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412802,3251,Take a vote,200,OK,Thread Group 1-57,text,true,,1110,329,31,31,http://localhost:9000/invoice/calculate,,3251,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412981,3073,Take a vote,200,OK,Thread Group 1-75,text,true,,1110,329,31,31,http://localhost:9000/invoice/calculate,,3073,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,2
1760374413113,2944,Take a vote,200,OK,Thread Group 1-88,text,true,,1110,329,29,29,http://localhost:9000/invoice/calculate,,2943,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,3
1760374413093,2970,Take a vote,200,OK,Thread Group 1-86,text,true,,1110,329,28,28,http://localhost:9000/invoice/calculate,,2970,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412871,3197,Take a vote,200,OK,Thread Group 1-64,text,true,,1110,329,27,27,http://localhost:9000/invoice/calculate,,3197,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,2
1760374412902,3168,Take a vote,200,OK,Thread Group 1-67,text,true,,1110,329,26,26,http://localhost:9000/invoice/calculate,,3168,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412853,3220,Take a vote,200,OK,Thread Group 1-62,text,true,,1110,329,25,25,http://localhost:9000/invoice/calculate,,3220,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
1760374412752,3322,Take a vote,200,OK,Thread Group 1-52,text,true,,1110,329,24,24,http://localhost:9000/invoice/calculate,,3322,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,2
1760374413173,2902,Take a vote,200,OK,Thread Group 1-94,text,false,"Value in json path '$.tally' expected to be '{""14499.75"": 3}', but found '{""14499.75"":2,""-1399.98"":1}'",1123,329,23,23,http://localhost:9000/invoice/calculate,,2902,UTF-8,1,1,santiago-ThinkPad-E14-Gen-5,0,1
1760374413011,3079,Take a vote,200,OK,Thread Group 1-78,text,true,,1110,329,22,22,http://localhost:9000/invoice/calculate,,3079,UTF-8,1,0,santiago-ThinkPad-E14-Gen-5,0,1
